t0,t1,t6,t7,t139,Target
-0.092921894,-1.5184646000000002,-2.0613956,-1.4224113,-1.7137761000000002,1.0
-1.0301950999999998,-3.4735073,-1.8072763,-1.3162154,0.93275481,1.0
-0.96594695,-3.0625447,-2.2364203,-1.6085142,0.010275653,1.0
-0.98785136,-2.2919252,-2.753948,-1.8063463,-1.8472025,1.0
0.53608564,-2.9111311,-1.6427053,-1.4591279,1.6511533,1.0
-0.15643301,-1.3880274,-3.1310564,-2.1460028,-0.095937704,1.0
-0.61235455,-2.7983827000000003,-1.7529648999999998,-1.573856,0.87333845,1.0
0.95420283,-1.4938292,-1.4634761,-1.20658,1.5721957,1.0
1.5409643999999998,-0.4515601,-3.0247484,-1.871143,0.47419453,1.0
-0.9211801,-2.1171958,-3.0425164,-2.0708837,-1.9359218,1.0
-0.60075346,-2.5130923,-2.4791225,-1.4444608,-1.781861,1.0
-0.17424441,-2.7390694,-1.8764216,-1.49571,0.69829314,1.0
-0.48486712,-2.7390315,-2.1895904,-1.5723428,0.45238968,1.0
0.30407732,-1.6693363999999995,-2.3111138,-1.6169423,1.3043608999999998,1.0
0.71017095,-1.1077369,-2.3888877,-1.7827671000000005,1.5430836,1.0
0.88397881,-1.0160791,-2.4220811,-1.7813807000000002,-0.37047204,1.0
-1.0549806000000002,-2.238752,-2.968951,-1.7914695,-0.99671264,1.0
-2.1901399,-3.0003490000000004,-2.062778,-1.483634,-0.94429725,1.0
-0.65057416,-3.9670552,-1.7085511999999998,-1.5570444,-0.82871759,1.0
-0.15409567,-2.8916432,-1.849717,-1.6400653000000005,0.82459299,1.0
-1.7582776999999998,-2.9472375,-2.1764801,-1.6921712,-0.31571157,1.0
-0.49922086,-2.0633294,-2.3210968,-1.6849167,-1.7363468,1.0
-0.98238684,-2.7187364,-2.1064373,-1.1478816,-2.504152,1.0
-0.66431952,-2.0073726,-3.4976136,-2.4869323,-0.58048563,1.0
-1.4677218,-3.4327608,-1.6583884999999998,-1.6818939,-1.2672327,1.0
0.16822367,-1.2737787,-3.2755974,-1.8324825,-0.4530921,1.0
1.6872279,0.18896612,-2.787818,-1.9190635,1.0915742,1.0
0.38075107,-1.5139222,-2.9752928,-1.7141383999999995,-2.5557372000000003,1.0
1.3674044,-0.40805922,-2.7611719,-1.7472472,-0.37855506,1.0
-0.27098952,-2.0178716,-2.9927467,-1.7687272,-2.1329674,1.0
0.25509971,-1.8325271,-2.194203,-1.7942353,1.004231,1.0
-0.47157287,-2.8502034,-1.947075,-1.3179647,1.9575327,1.0
-0.89192053,-3.4671156,-1.722651,-1.7272421999999998,0.85186028,1.0
-0.025519552,-1.922525,-2.8171633,-1.9046297,-0.75224127,1.0
0.5399560999999999,-1.5142643,-3.2948412000000005,-1.9606728,-1.9235103,1.0
0.068440267,-2.4430584,-1.9481092,-1.5991251,-2.2560874,1.0
-0.70502706,-2.4517945,-2.1712303,-1.5439225,-1.0231374,1.0
-0.80841717,-2.1087756,-3.2671044,-2.2881526,-2.250967,1.0
-1.586352,-4.0205851,-1.6905758000000002,-1.4657111,1.6934688000000002,1.0
-1.7217177,-2.7111381000000003,-2.5051655,-1.2672578,-1.8613988,1.0
0.43630592,-2.1413577,-2.2956196,-1.6436548,-1.5134291000000002,1.0
-1.7798111,-4.3574746,-1.8392471,-1.4538962,-0.21220053,1.0
1.4315423,0.33538775,-4.0282614,-2.3331248,0.97235899,1.0
-1.4748544,-3.3348662000000004,-2.8587695,-1.7371372,-1.563916,1.0
0.83787427,-1.0471704,-3.159873,-2.1883514,0.31017939,1.0
-1.8214883,-4.5590404000000015,-1.7422044,-1.1963235,-0.16004918,1.0
-0.64390007,-2.6379506,-2.5558173,-1.6152268,-0.98124627,1.0
-0.82464505,-2.2479769,-3.3060666,-2.1000783,-1.3618566,1.0
1.5414924,0.1876657,-3.7099365,-2.2116129,0.10500805,1.0
-0.47483683,-2.6306427,-1.733262,-1.6279885,1.0901005,1.0
-1.4313555,-2.1618283,-2.9902293,-2.1319356,-0.069610964,1.0
-0.74215771,-2.6186941000000004,-2.1481031,-1.7398865,-0.66905493,1.0
-2.6833164000000003,-3.8738158,-1.6391584,-1.1766591999999998,-1.8900242,1.0
-0.98964583,-2.4643815,-2.2768513,-1.5584816,-1.8069862,1.0
-1.3549098999999998,-3.849032,-1.5829153,-1.227114,0.013092336,1.0
-0.066235335,-2.1459411,-2.163374,-1.6049136999999998,0.95188645,1.0
-1.3104223999999998,-3.3265687999999995,-2.0915458,-1.3802293,-3.3555841,1.0
-2.1363217,-4.3292617,-1.7950655,-1.2051253999999998,-2.1706089,1.0
0.24553599,-2.245741,-2.3266731,-1.8519652,-1.8421882,1.0
-0.83428968,-2.4412698,-3.2289364,-2.1702874,-2.754893,1.0
1.171015,0.042398246,-2.9059493,-2.2343782,0.4349071,1.0
-0.97554633,-2.8585281000000005,-1.6306052,-1.3188118999999998,-2.5624245,1.0
-0.85346093,-3.7171244,-1.7674906000000004,-1.5433084,-0.67465939,1.0
-0.54706198,-3.0961314,-2.7921898,-1.4906086,-1.5115689,1.0
0.29021532,-2.4446717,-2.1111155,-1.4403957,0.23160224,1.0
-0.93819262,-3.2280586,-2.0169746,-1.7945209999999998,-0.85999242,1.0
1.9891631,1.4739407,-3.6061605,-2.2459523,1.3845885,1.0
-0.85612245,-3.7420225,-2.2289983,-1.5704306,-1.2807636999999998,1.0
-0.83862719,-2.3553998,-2.4694935,-1.7884456999999998,-0.50695323,1.0
-1.5502768,-3.694742,-1.7962436999999998,-1.4873507,-1.0375718,1.0
1.2934814,-0.469012,-2.7594559,-1.7677429,-1.4595173,1.0
0.46862315,-1.0321621,-1.9351061,-1.7799869,1.7672645,1.0
-0.28453890000000004,-2.56636,-2.0074287,-1.5956318,-1.1928627,1.0
-0.73779151,-3.2845419,-2.5300907,-1.2987282,-2.2483082000000003,1.0
-2.1154816000000003,-3.9014962,-1.8399363,-1.4543765,1.0207427,1.0
-0.55943892,-3.5060312000000007,-1.8188304,-1.5773837,-1.5792616000000002,1.0
0.37060938,-1.5229701,-2.302356,-1.8553309,-1.0579733999999998,1.0
-1.301298,-2.989641,-2.1025173,-1.7056873,-0.42620998,1.0
1.5770248,0.40683607,-2.5451579,-2.0066846000000003,-1.4243796999999998,1.0
-0.79574719,-2.6890007,-1.5802521,-1.4595078,-3.0158139,1.0
-1.0139029,-3.4753555,-1.9078693,-1.6835738999999998,-1.0359459999999998,1.0
1.0785716,-1.1520374,-2.4467886,-1.7298549,1.0620276000000002,1.0
-2.7198296,-3.4194244,-1.8168312,-1.3625647,-1.1412573,1.0
0.036942038,-1.206684,-2.4865803,-1.9103482,-0.28773307,1.0
-1.8321087,-3.8293727,-1.7777431,-1.40331,-1.7021191999999998,1.0
1.547441,0.47774176,1.4357075,1.4713823,-2.4370183,1.0
1.5565185,0.85876083,-3.1917805,-2.1843755,0.33818685,1.0
1.6097251,0.61202766,-2.4991941000000004,-1.6991843,-0.078534206,1.0
0.72012433,-0.92013593,-2.7094015,-1.8854589,0.20358244,1.0
0.48066337,-1.8972434,-2.3694407,-1.8322416,0.25126575,1.0
-1.2711506,-3.917181,-1.6780048,-1.5192232,0.96202958,1.0
-2.1325712,-3.2917327000000003,-2.1472189,-1.2145608,-3.1504601,1.0
0.014063767,-2.1927398,-1.9360132,-1.6175813,-0.46185029,1.0
-1.2849547,-2.829281,-1.8835342,-1.4595687,-2.5981052000000004,1.0
1.4849514,0.28559834,-2.9188015,-1.8607376,1.5545848,1.0
-2.0409531000000003,-3.0591087000000003,-2.0057195,-1.7018375,-0.21482236,1.0
-1.5950478,-3.271075,-2.8575212000000003,-1.8601724,-1.4329066,1.0
-0.9287353000000002,-2.2027215,-3.5072798,-2.554275,-1.3366107,1.0
-0.49331909,-2.2425718,-1.972587,-1.7964614,1.1640913,1.0
-2.1621745,-4.5594871,-1.378542,-0.95275683,-1.0352477,1.0
-1.6217322,-3.9214912,-1.6721529,-1.3546996,-3.1259313,1.0
-0.86234063,-2.8139145,-2.061559,-1.804478,0.9390875,1.0
-0.61049344,-1.6447490000000002,-2.7811395,-1.9573927,-0.34621918,1.0
-0.18985479,-3.0696639,-1.6142329,-1.3373864,-0.27242842,1.0
-1.1706767,-3.6946241,-1.7183151,-1.2895367,-2.935708,1.0
-0.88283025,-3.0007088,-1.9201598,-1.6771035,0.75710383,1.0
-2.3553959,-3.8531034,-1.8185613,-1.7689551,-0.34751429,1.0
-1.2300428,-3.8682968,-1.7156435,-1.4507581,-0.44266522,1.0
0.16768004,-0.55780885,-3.5268516000000005,-2.4344942,0.53681379,1.0
1.1022391000000002,-0.11582136,-2.8332248,-2.0729222,-0.32971309,1.0
-0.00038075606,-2.409764,-2.0719118,-1.6088458,1.3872536,1.0
-2.5711373,-4.4569480000000015,-1.4228935,-1.2973974,-2.2851682,1.0
-2.2225435,-3.9908739,-1.5654197,-1.4954684,-0.10076209,1.0
-0.90153842,-2.7139915,-1.7092846000000002,-1.2940697,-2.1548223,1.0
-0.29020977,-2.1124362000000003,-2.2324404,-1.7472464,0.4649464,1.0
-1.5007841999999998,-3.7384307,-1.7300351000000005,-1.5015691,-2.8185254,1.0
0.34376439,-1.2821273000000002,-3.2769606,-2.1957917,-1.9743458,1.0
-1.573103,-3.8533836,-1.7998555,-1.3678643999999998,-0.95757407,1.0
-0.66393937,-1.8839151,-3.6782404,-3.2498762,-1.7231424,1.0
0.013182577,-1.9829278,-2.3499981,-1.8729717,-0.69658495,1.0
-0.74039382,-3.2032912,-0.61109399,-0.30431878,-1.3464694,1.0
-1.0303369,-2.8902968,-1.4602222,-1.3774812,0.53510891,1.0
-2.7869191000000004,-3.9282317,-1.9586335,-1.5262784,-0.57424565,1.0
0.24728067,-1.3105219,-2.4897304,-1.8341158,-1.3374516,1.0
-0.734067,-3.1097191000000004,-1.9270604,-1.7005978,0.067489493,1.0
0.31613420000000003,-2.6209574,-2.4076302000000003,-1.5107738000000002,-0.31048353,1.0
0.69102499,-1.7690856,-2.6646045,-1.8048059,-0.71836857,1.0
-0.65791083,-4.5395448,-0.85115526,-0.46932287,-2.6049467,1.0
-0.92409218,-2.8421027000000003,-2.1896222,-1.7304582999999998,-0.07861789599999999,1.0
-2.3589219,-4.3940954,-1.6300712,-1.2779046,-0.11714607,1.0
-1.0638952,-3.408431,-1.8428344,-1.5557169,-0.66426347,1.0
-0.26134499,-2.3851225,-2.0989914,-1.8092446,0.44888725,1.0
0.060703764,-1.9551889,-1.8526717,-1.6175608999999995,-1.2259805,1.0
-0.58899525,-2.7126457000000004,-1.5666742,-1.3374468000000002,0.010596096,1.0
1.3886362,0.63488775,-3.543628,-2.3847227,-0.64483467,1.0
1.9170472,0.81072744,-3.034974,-1.8927232,1.7592109,1.0
1.9041242,0.8056853,-3.1861813,-1.9978129,1.1256371,1.0
0.41428848,-2.0745554,-2.2024503,-1.5545251,0.1623983,1.0
-1.0729876,-2.6439407000000004,-3.3972976000000004,-2.3858995,-1.4223285,1.0
-0.14338433,-2.3545043,-2.8105942,-1.8377667,-1.5699093000000002,1.0
-1.7996218000000002,-3.0549368,-2.7748848,-1.7579853,-0.22204027,1.0
-0.44025729,-2.2097952000000003,-2.1251141,-1.7186099999999995,1.1619716999999998,1.0
0.67822668,-1.0229847,-2.0178962,-1.8120406,0.11654662,1.0
-1.0360074,-3.3624940000000003,-1.5987118,-0.59764369,-2.8329124,1.0
-1.7071109,-3.0806357,-0.99396911,-0.31237376,-1.9055409,1.0
-1.4351519,-4.6413785,-1.5865081,-1.2264168,-0.45991518,1.0
-0.35488202,-2.0173122,-2.5742411,-1.8231181,-0.38989984,1.0
0.023778917000000004,-1.7692686000000002,-3.2414111,-1.9671278000000003,-2.5268305,1.0
2.5674542,0.87807225,-2.7723579,-1.8306588,0.59432639,1.0
-2.0979911,-4.3562231,-1.294528,-0.30931701,-1.1925843,1.0
0.72655193,-1.3197614,-2.7057784,-1.4821249,1.0559792,1.0
0.44261018,-1.7488487,-2.5983115000000003,-1.7696558,0.31839035,1.0
0.97112852,-1.5050219,-2.8121017000000004,-1.7322596999999995,0.74762449,1.0
-0.35301727,-2.5554714,-1.8636863,-1.5637933000000002,-0.31665111,1.0
-2.1589442,-4.2302827,-1.4124574,-1.3117909,-0.47373362,1.0
-1.9906866,-3.2036588,-1.7258547999999998,-1.0874756,-2.0142943,1.0
0.59631541,-0.79307791,-3.0748043,-2.1440819,0.77645503,1.0
0.15985175,-2.1787227,-1.9251648,-1.4789947,0.73945344,1.0
1.2850627,-1.3240126,-1.8538863,-1.3558814,-2.2805729,1.0
0.85877977,0.23055218,-0.26978089,-0.13644272,-2.0379249,1.0
-0.16537464,-1.929078,-2.0946108,-1.6521446,-0.84318283,1.0
1.386386,0.020308075,-2.8085853,-1.7318494999999998,-0.097623924,1.0
0.37003998,-1.8278082,-1.9726981,-1.8448142,0.17181137,1.0
-1.0124563,-2.4890627,-2.1726182,-1.392314,-1.5117999,1.0
1.552375,-0.26702858,-2.3714707,-1.7851798,1.0531933,1.0
-0.46475303,-2.9297871,-1.7660577000000002,-1.6483541000000002,0.90926205,1.0
-0.39490182,-2.1373528,-2.2726490000000004,-1.7644726000000002,-0.22055314,1.0
-1.466322,-2.7640625,-2.8448218,-1.9041491,-0.56877502,1.0
0.22250061,-2.4955729,-1.8967,-1.568609,-0.08696203599999999,1.0
0.61347353,-1.4569184,-2.2725316,-1.6246081,-0.15455715,1.0
1.566449,1.1064485000000002,-2.8257696,-1.7625810000000002,-1.0780944,1.0
0.04706607,-2.59622,-2.3555011,-1.4344695,-1.8844023,1.0
-1.4730248,-2.8987414,-3.0190177000000005,-1.8173857,-0.70151947,1.0
-0.82218861,-2.3894934,-2.130842,-1.2698971,0.027711594,1.0
-2.2998921,-4.2653988,-1.4741481,-1.2643569,0.31071623,1.0
1.561335,1.002088,-0.22432562,0.43380762,-1.6566917,1.0
-1.5551764,-2.1341404,-2.6852631,-2.0153465,0.68156994,1.0
0.61194452,-2.3282512000000004,-2.3661376,-1.6068143,-0.51849281,1.0
-1.3059093000000002,-3.6256828,-0.42006388,-0.28794317,-3.1001231,1.0
-1.4155993999999998,-2.5244536,-2.1196781,-1.720025,-0.025551567,1.0
-0.60563204,-2.5139400000000003,-1.7908089,-1.4503566,-0.2436222,1.0
1.4573438,-0.19751784,-3.2063585,-1.9368707,0.33591904,1.0
-0.96625036,-2.7347411,-2.3242091,-1.7821171999999998,-0.23957685,1.0
-3.5226906,-5.0260516,-1.3983714,-1.0701406,-2.1905681,1.0
-1.6115529,-3.9743616,-1.8578923,-1.3856647,0.31298577,1.0
-0.74410012,-3.2637666000000003,-1.8530578,-1.4752581,0.31444121,1.0
-0.72909849,-1.9182256,-3.1404503,-2.0428522,-2.7498365,1.0
-0.06925199900000001,-2.4663486,-2.7333922000000004,-1.520893,-0.88466599,1.0
-1.5643571000000005,-4.3642404,-1.4800214,-1.1236329,-2.4308502,1.0
-2.9348553,-4.3737842,-1.4399312,-1.3443008,-2.1061136,1.0
-1.9750985,-4.5689418,-1.7356755,-1.3531253,-0.73400137,1.0
-1.1492478000000002,-1.7957682,-3.6208057,-2.9458988,-1.7841386,1.0
-0.39765727,-2.4207865,-2.1412019,-1.5613591,-0.06841594299999999,1.0
1.2513178,-0.98917635,-3.1082563,-2.0611656000000003,0.68162991,1.0
0.44278411,-1.066953,-3.0751277000000004,-2.0004937,-0.38892728,1.0
-2.4858088,-4.1922868,-1.5885531000000002,-1.4251979,-1.5603464,1.0
-0.023095144,-2.6112659,-2.1213224,-1.5064111999999998,-1.9656949,1.0
1.2747581,-0.82698912,-2.4311802000000005,-1.5356231000000002,0.97959649,1.0
-0.23414045,-1.2498381,-3.7427291,-2.6933099,-1.4328685,1.0
-1.3379132,-3.2317866000000004,-2.3383842999999995,-1.5260219,-2.5077947,1.0
-0.5176889,-1.8696881,-3.0871652000000003,-1.8208743000000005,-1.0188959999999998,1.0
-2.214337,-3.5679871,-1.6045991000000002,-1.4058032,-0.88039342,1.0
-0.83698393,-3.1858339,-1.8426629,-1.5732269,0.89554949,1.0
-1.4669325,-3.546082,-1.7479315,-1.3485077,-2.4125865,1.0
-0.30854895,-2.388383,-1.5093363000000002,-0.76237839,-4.4990031,1.0
0.69868822,-0.99428113,-3.0755036,-1.8237827,-0.17440188,1.0
-1.022412,-2.8977896,-1.7494689,-1.7019991,1.7752686999999998,1.0
-2.2772746,-4.4102002,-1.528499,-1.0750695,-0.88210995,1.0
0.66257464,0.15171571,-2.7392213,-2.122033,1.8135484,1.0
1.4613696000000005,-0.99085293,-2.4472144,-1.533073,0.8443917,1.0
1.8257027,0.32340967,-3.3444914,-2.0020958,1.2537418,1.0
0.1524721,-1.9352961,-2.102082,-1.0116992,-2.3011548,1.0
-1.9546481,-3.5297476000000003,-1.8670148,-1.6346923,0.55267782,1.0
-1.0305148000000002,-3.0063966,-1.1301465,-0.88678359,-1.7959119,1.0
0.22095636,-1.7129207999999998,-2.2912462,-1.7293641,-1.1715344,1.0
1.4069724,0.84911529,-3.2089687,-2.1577356,1.2154795,1.0
-0.63889239,-3.7720543,-1.8589335,-1.3523642,0.52550829,1.0
-1.7641346000000002,-1.5527278,-3.5209286,-2.3571222,0.64182457,1.0
-1.1084799,-2.6642236,-3.5842282,-2.1592278,-1.3138951,1.0
-0.183241,-2.7993395,-1.8347058,-1.7413185000000002,0.89993882,1.0
-0.81759983,-2.7412993,-1.8282143,-1.719448,-0.52666753,1.0
0.16558283,-2.9175124,-1.7920147000000002,-1.5382759,-2.1724053,1.0
-1.7805752,-4.2007791,-1.5559245000000002,-1.0493918,0.3948716,1.0
-1.8107437,-3.9330538,-1.5758659,-1.2013842,0.085080869,1.0
-2.8394798,-4.2963602,-1.378503,-1.1291498,-2.6579208,1.0
-0.33848715,-3.0017276,-1.7395758999999995,-1.598641,0.84840137,1.0
-3.0218298,-3.2403342,-1.069373,-0.92723898,-1.9159058,1.0
-2.2855731,-3.9677966,-1.6621447,-1.4812745,-1.5065018,1.0
-1.3285524,-3.568218,-1.6413436999999995,-1.1651274,-0.47262786,1.0
1.4666195,0.71639362,-2.8789672000000004,-1.8937588,0.22224114,1.0
-1.2050371000000002,-3.1365629,-1.7052429,-1.4365097,-0.25549531,1.0
-0.62216902,-3.5428509,-1.7167457999999998,-1.2056513,-1.983764,1.0
1.6583538,1.1587040000000002,-3.5342653,-2.366701,1.3713038999999998,1.0
1.6944427,0.616892,-3.2907422,-2.1257767000000003,0.7061334,1.0
-1.4732763,-3.598359,-1.7421173,-1.5866635,0.18683765,1.0
1.3591755,-0.82978422,-2.8684063,-1.8422881,1.055362,1.0
-2.1357048,-3.8399274,-2.0448874,-1.5387323999999998,-2.7715966,1.0
0.59404838,-1.9702951,-2.5625927,-1.7103425,0.033326246000000004,1.0
-1.2268479,-2.8168683,-2.7748736000000003,-1.6539171,-1.7340482,1.0
1.9979188,-0.16142435,-3.0706207,-1.9253179,1.1130873,1.0
-0.24119515,-2.9960273,-1.9985014,-1.7442025,0.57739468,1.0
1.7587573,0.48943753,-2.9873349,-1.8182313,1.6157525,1.0
-1.6191966,-4.3504378,-1.4394416,-0.82491624,-2.9070777000000003,1.0
0.88792541,-1.3545325,-2.4467038,-1.9347619,-0.27472722,1.0
-0.69766995,-1.8398664,-3.6313942,-2.6728348,-1.3709737,1.0
-1.292827,-2.7944135,-2.2491172,-1.7340512,0.085805682,1.0
-1.0129305,-2.1424162,-3.2565734,-2.3246611,-2.7898926,1.0
-1.4369871,-3.0324687000000004,-2.5998138,-1.8343757,-1.557466,1.0
0.14690301,-2.3315659,-2.2323066000000003,-1.5854747,0.35170619,1.0
-0.78355421,-2.6871337000000004,-1.8075858,-1.3167386,0.30896663,1.0
-1.607803,-3.9650391,-1.7902938000000002,-1.2104972,-0.62285967,1.0
0.077462031,-2.2094789,-2.0105258000000004,-1.5102367,-0.6618814000000001,1.0
0.26772844,-2.1947212000000005,-1.756472,-1.5559344,0.37086753,1.0
1.1838403,1.2022944,-3.6128399,-2.3553638,-1.167786,1.0
0.90032786,-0.71998656,-3.0977444,-1.8832555,0.49480367,1.0
0.22599959,-1.7829031000000002,-2.4022713,-1.6199104,-1.4205598999999998,1.0
-0.6009055,-2.8540759,-1.6202175,-1.4784741,0.42123804,1.0
0.9643183,-0.88932392,-2.5265757,-1.8347978,1.451017,1.0
-2.3488324,-4.2976047999999984,-1.6156471,-1.1246798999999998,0.36916451,1.0
-0.62848028,-3.0105571,-2.0791405,-1.7066718999999997,-0.41234366,1.0
-0.05460984,-2.497844,-1.8316737,-1.4066896,0.20604652,1.0
-0.31163585,-2.2982561,-2.0583776,-1.7986232,-0.70044599,1.0
-1.1860029,-2.3349201,-2.5630884,-1.8678427,0.29077465,1.0
-1.9922055,-3.6984486,-1.7846037,-1.5572793,-0.58042507,1.0
-1.0946951,-2.4857664,-3.393273,-2.0415368000000003,-0.92522087,1.0
1.4727018,0.30901663,-0.57234134,0.50095977,-0.99604137,1.0
-0.85401434,-3.809343,-1.7974308,-1.5628024,-0.54932696,1.0
0.65232382,-0.94128422,-2.4891883,-1.7495671000000002,0.71070777,1.0
-0.16721068,-1.5630787,-2.8784473,-1.5543366000000003,-1.0325455,1.0
-0.6833535,-2.4623531,-2.4905543,-1.8333433,-0.51485774,1.0
-2.1172722,-3.2880467,-1.8946874,-1.2832199,-1.6389158,1.0
-2.9530139,-5.180724400000001,-1.4547099,-0.81367684,-1.3153249,1.0
-0.80798584,-3.5326191,-1.6702766,-1.4212796,-0.44404309,1.0
3.4504552000000004,-1.5358204,-2.639017,-2.5057157,-0.17502092,1.0
-1.7681683999999998,-3.7790161,-2.0791686,-1.6306063999999998,0.06955636400000001,1.0
-1.9182484,-3.2251147,-2.285423,-1.7285071,-0.66844325,1.0
-0.18313721,-1.3335291,-3.0581633,-1.9925412,-1.1661236,1.0
-0.091801969,-1.6958356,-2.3974942,-1.876121,-0.10842188,1.0
0.32236803,-2.0649279,-2.1218506,-1.6570115,1.2965781,1.0
0.98873821,0.71704787,-3.3479212999999994,-2.3602288,0.26938353,1.0
-0.10013184,-2.6431274,-1.1757258999999998,-1.0855697,0.12657471,1.0
0.182705,-2.5802668,-1.9487277,-1.4120706,-1.6109468,1.0
-1.0948023,-3.5130907,-1.8498665,-1.5694088,-0.52217976,1.0
-0.90509546,-3.1870049,-1.5759983,-1.4618045,-0.18911752,1.0
-3.5241567000000003,-4.7219407,-1.1892231000000002,-0.98112001,-2.166909,1.0
-0.10468747,-3.2638034,-1.8491338,-1.4854527,0.12497909,1.0
-1.1298207,-3.560734,-1.6595148999999998,-1.4807449,-0.39939062,1.0
1.33634,1.2649369,-3.1363896,-2.0372878,1.7032668999999998,1.0
1.150241,-0.69068983,-2.3951392000000005,-1.7877956999999998,-0.043654569,1.0
0.16015901,-1.9785867,-2.1516282,-1.7859788,0.32224399,1.0
-3.9010189,-5.8355096,-0.75338696,-0.22684302,-0.3063595,1.0
-0.4222731,-2.6537758,-2.7327966,-1.4877488,-2.8770283,1.0
-2.3341196,-4.2369848,-1.8703118000000003,-1.1835889,-1.1811746,1.0
-0.26010748,-1.30314,-2.9641404,-2.2224786,-0.15849212,1.0
-1.3109812,-3.0135261000000004,-2.6003331000000003,-1.5362908000000002,-1.5300124,1.0
-0.84150845,-2.5198291,-3.3239045,-1.8785363,-1.9978219,1.0
1.3961496,1.3187638000000002,-3.4152067,-2.3301046000000003,1.9378872,1.0
0.89246918,-0.13242028,-2.6319062,-1.891389,-0.89652243,1.0
-2.5426937,-4.328375599999998,-1.549323,-1.3646356000000002,-1.5656389,1.0
-0.78373548,-2.955413,-1.7564985,-1.6106557,0.16284947,1.0
-0.89143219,-2.1596705000000003,-3.4999202000000005,-2.7312487,-2.6546614,1.0
-1.1663483,-2.7971792,-3.0388767000000003,-1.7987587,-2.2324277,1.0
0.74659643,-0.53256687,-3.619783,-2.8378289,-0.1668739,1.0
-0.83697318,-3.2823973,-2.1492604,-1.4180866,-1.750236,1.0
-1.389282,-3.0775953,-1.9262873,-1.661889,0.57909268,1.0
-2.0552117,-3.1833863,-3.1652434,-2.305184,-1.1324795,1.0
1.016964,-0.33014928,-2.6841018,-1.8421807,0.58430357,1.0
-1.0632015,-2.420253,-2.5476875,-1.7666852,-2.1249312,1.0
-1.0337006,-2.3681543,-3.0730978,-1.8823093,-2.8128766,1.0
0.87066948,-0.95916538,-2.5031527,-1.8764433,1.1010215,1.0
1.3105225,-0.4168747999999999,-3.4112748,-2.1444894,0.63001951,1.0
-1.7271401000000002,-3.1128807000000003,-2.3591481,-1.6167926,-2.5541446,1.0
-0.32559844,-2.4845699,-1.8213249,-1.3787646,-2.518342,1.0
-2.0475652,-4.6168382,-1.6947463,-1.1098418,-0.11887051,1.0
1.9018548,0.018693358,-2.7561274,-1.8741745,1.093471,1.0
-1.7599703000000002,-3.6249505,-1.6707796,-1.0825788,-1.8976298,1.0
-0.026192986,-1.5403223,-2.3324777,-1.7364651999999998,-1.1024069,1.0
-1.4547185,-2.8646686000000003,-2.0008423,-1.7273906000000003,0.41375251,1.0
-1.6179952,-3.7954225,-1.7728099,-1.4133885,-0.28595521,1.0
-0.64593065,-2.139559,-1.5252498,-0.44008002,-3.1344281,1.0
-1.259319,-3.1203508,-2.4276223,-1.6843713,-1.1285788,1.0
-2.1418501,-4.1163396,-1.6003886,-1.2104003,0.059892926,1.0
1.3682393999999998,-0.61448669,-2.5588088,-1.6717008000000002,-0.053764153,1.0
4.0963767,2.8944968,-3.1162962000000003,-1.6275561,1.0242409,1.0
0.92296282,-0.93791023,-2.8103669,-1.9704689,0.63342795,1.0
-1.4010531000000002,-2.6149796000000003,-2.5309593999999995,-1.9336952,0.078797824,1.0
-1.8022838,-3.1902834,-2.349272,-1.317282,-0.75148808,1.0
1.2631719,0.78698554,-3.0791779,-2.0531015,-0.042557016,1.0
-0.72699313,-2.4050497,-3.1736382,-2.2023526,-0.52201699,1.0
-0.81023283,-3.4696612,-2.6133431000000003,-1.172963,-2.9986358,1.0
-2.0378233,-3.5924553999999995,-1.950589,-1.6793623,-0.69454167,1.0
-1.1403671,-3.7240981,-1.821421,-1.6553273000000002,-1.435639,1.0
0.2217222,-2.0366395,-2.8824328,-1.8434062,-1.0147904,1.0
-0.90040793,-2.2948489,-2.2452169,-1.7209983,-0.90530442,1.0
-1.4946872,-1.5913921,-3.4519365,-2.6574522000000003,-1.8795304,1.0
-0.011771811,-1.9285331,-2.2377237,-1.8755071,0.78481486,1.0
0.040410249,-1.354432,-2.3913392000000004,-1.6873507,-1.343856,1.0
-1.6450523,-3.9476595,-1.6063044,-1.4558898999999998,0.18726609,1.0
2.0683376,0.78886945,-0.76627477,-0.22227464,0.3770172,1.0
-0.16573684,-2.0465172,-2.1127205,-1.7052443,-1.6844569,1.0
2.049021,0.56211539,-3.2529424,-1.8650853,0.61744748,1.0
1.3149743,-0.96967403,-2.6310284,-1.6498555,0.44519497,1.0
-0.0017792377,-2.1330924,-2.2122273,-1.7087588,1.0838093,1.0
0.16104328,-1.4079655,-2.4821829,-1.814941,-1.2711758,1.0
-0.92213837,-3.1223586,-1.8729463,-1.4710004,-1.322361,1.0
-1.6629053,-3.019428,-2.5266757,-1.6405734,-0.91462652,1.0
0.53011325,-1.2602129,-2.5175077,-1.7960966,-0.32889788,1.0
-2.140325,-3.6356136,-2.0119281000000004,-1.5220361999999998,-0.30374746,1.0
0.96260711,-0.67770175,-2.5719891,-1.8670412,1.1090441999999998,1.0
-0.99483921,-4.1051346,-1.9653839,-1.4336637,-1.7795831000000002,1.0
-1.2451488000000002,-0.9148682,-1.9652806,-0.70455845,-3.7024999,1.0
0.23319141,-1.7144700000000002,-2.2717261000000004,-1.7698443,0.13720971,1.0
